Freq.	V(vout)
1.06463546095218e+03	1.56796597955929e-01,-3.61170627128424e-01
1.07204058619299e+03	1.54794639862214e-01,-3.59317896813247e-01
1.07949721815309e+03	1.52815662470782e-01,-3.57465929201985e-01
1.08700571509004e+03	1.50859463450278e-01,-3.55614929210226e-01
1.09456643775329e+03	1.48925840560807e-01,-3.53765097170186e-01
1.10217974940149e+03	1.47014591710700e-01,-3.51916628893340e-01
1.10984601581995e+03	1.45125515011397e-01,-3.50069715732983e-01
1.11756560533824e+03	1.43258408830637e-01,-3.48224544646560e-01
1.12533888884783e+03	1.41413071843841e-01,-3.46381298257872e-01
1.13316623981999e+03	1.39589303083844e-01,-3.44540154919019e-01
1.14104803432364e+03	1.37786901988935e-01,-3.42701288772143e-01
1.14898465104350e+03	1.36005668449188e-01,-3.40864869810932e-01
1.15697647129823e+03	1.34245402851320e-01,-3.39031063941771e-01
1.16502387905879e+03	1.32505906121870e-01,-3.37200033044662e-01
1.17312726096686e+03	1.30786979768876e-01,-3.35371935033784e-01
1.18128700635342e+03	1.29088425921999e-01,-3.33546923917752e-01
1.18950350725746e+03	1.27410047371301e-01,-3.31725149859428e-01
1.19777715844483e+03	1.25751647604374e-01,-3.29906759235482e-01
1.20610835742719e+03	1.24113030842277e-01,-3.28091894695422e-01
1.21449750448110e+03	1.22494002073898e-01,-3.26280695220341e-01
1.22294500266728e+03	1.20894367089104e-01,-3.24473296181144e-01
1.23145125784995e+03	1.19313932510515e-01,-3.22669829396379e-01
1.24001667871633e+03	1.17752505823968e-01,-3.20870423189627e-01
1.24864167679631e+03	1.16209895407766e-01,-3.19075202446396e-01
1.25732666648217e+03	1.14685910560678e-01,-3.17284288670564e-01
1.26607206504853e+03	1.13180361528739e-01,-3.15497800040317e-01
1.27487829267239e+03	1.11693059530849e-01,-3.13715851463629e-01
1.28374577245330e+03	1.10223816783317e-01,-3.11938554633165e-01
1.29267493043370e+03	1.08772446523143e-01,-3.10166018080770e-01
1.30166619561940e+03	1.07338763030381e-01,-3.08398347231326e-01
1.31072000000017e+03	1.05922581649291e-01,-3.06635644456173e-01
1.31983677857051e+03	1.04523718808559e-01,-3.04878009125933e-01
1.32901696935056e+03	1.03141992040461e-01,-3.03125537662816e-01
1.33826101340710e+03	1.01777219999043e-01,-3.01378323592386e-01
1.34756935487481e+03	1.00429222477363e-01,-2.99636457594748e-01
1.35694244097754e+03	9.90978204238105e-02,-2.97900027555190e-01
1.36638072204985e+03	9.77828359574789e-02,-2.96169118614270e-01
1.37588465155860e+03	9.64840923826702e-02,-2.94443813217340e-01
1.38545468612479e+03	9.52014142025975e-02,-2.92724191163461e-01
1.39509128554545e+03	9.39346271321249e-02,-2.91010329653821e-01
1.40479491281575e+03	9.26835581098656e-02,-2.89302303339486e-01
1.41456603415126e+03	9.14480353093139e-02,-2.87600184368668e-01
1.42440511901034e+03	9.02278881493343e-02,-2.85904042433350e-01
1.43431264011666e+03	8.90229473038490e-02,-2.84213944815366e-01
1.44428907348198e+03	8.78330447108287e-02,-2.82529956431879e-01
1.45433489842895e+03	8.66580135805294e-02,-2.80852139880315e-01
1.46445059761421e+03	8.54976884031294e-02,-2.79180555482670e-01
1.47463665705151e+03	8.43519049556091e-02,-2.77515261329287e-01
1.48489356613510e+03	8.32205003080533e-02,-2.75856313322022e-01
1.49522181766325e+03	8.21033128293031e-02,-2.74203765216847e-01
1.50562190786191e+03	8.10001821920189e-02,-2.72557668665867e-01
1.51609433640853e+03	7.99109493771088e-02,-2.70918073258792e-01
1.52663960645613e+03	7.88354566776726e-02,-2.69285026563782e-01
1.53725822465741e+03	7.77735477023014e-02,-2.67658574167784e-01
1.54795070118911e+03	7.67250673779334e-02,-2.66038759716248e-01
1.55871754977657e+03	7.56898619520995e-02,-2.64425624952324e-01
1.56955928771832e+03	7.46677789947573e-02,-2.62819209755450e-01
1.58047643591104e+03	7.36586673995863e-02,-2.61219552179417e-01
1.59146951887448e+03	7.26623773848296e-02,-2.59626688489859e-01
1.60253906477676e+03	7.16787604937009e-02,-2.58040653201190e-01
1.61368560545966e+03	7.07076695943070e-02,-2.56461479113005e-01
1.62490967646424e+03	6.97489588792224e-02,-2.54889197345906e-01
1.63621181705653e+03	6.88024838645988e-02,-2.53323837376812e-01
1.64759257025346e+03	6.78681013888722e-02,-2.51765427073730e-01
1.65905248284894e+03	6.69456696111583e-02,-2.50213992729964e-01
1.67059210544012e+03	6.60350480092092e-02,-2.48669559097824e-01
1.68221199245387e+03	6.51360973770659e-02,-2.47132149421791e-01
1.69391270217339e+03	6.42486798223510e-02,-2.45601785471162e-01
1.70569479676507e+03	6.33726587632456e-02,-2.44078487572180e-01
1.71755884230546e+03	6.25078989251134e-02,-2.42562274639662e-01
1.72950540880847e+03	6.16542663368877e-02,-2.41053164208093e-01
1.74153507025281e+03	6.08116283271154e-02,-2.39551172462240e-01
1.75364840460948e+03	5.99798535197513e-02,-2.38056314267251e-01
1.76584599386963e+03	5.91588118296171e-02,-2.36568603198290e-01
1.77812842407244e+03	5.83483744577748e-02,-2.35088051569615e-01
1.79049628533336e+03	5.75484138863722e-02,-2.33614670463281e-01
1.80295017187236e+03	5.67588038735903e-02,-2.32148469757233e-01
1.81549068204259e+03	5.59794194480314e-02,-2.30689458153055e-01
1.82811841835904e+03	5.52101369031356e-02,-2.29237643203154e-01
1.84083398752755e+03	5.44508337912940e-02,-2.27793031337521e-01
1.85363800047391e+03	5.37013889177423e-02,-2.26355627890038e-01
1.86653107237324e+03	5.29616823343082e-02,-2.24925437124318e-01
1.87951382267955e+03	5.22315953329496e-02,-2.23502462259110e-01
1.89258687515549e+03	5.15110104391666e-02,-2.22086705493242e-01
1.90575085790233e+03	5.07998114051815e-02,-2.20678168030152e-01
1.91900640339010e+03	5.00978832030230e-02,-2.19276850101973e-01
1.93235414848805e+03	4.94051120174155e-02,-2.17882750993196e-01
1.94579473449516e+03	4.87213852385669e-02,-2.16495869063909e-01
1.95932880717104e+03	4.80465914548054e-02,-2.15116201772625e-01
1.97295701676689e+03	4.73806204451085e-02,-2.13743745698691e-01
1.98668001805677e+03	4.67233631714369e-02,-2.12378496564318e-01
2.00049847036905e+03	4.60747117710992e-02,-2.11020449256167e-01
2.01441303761809e+03	4.54345595488687e-02,-2.09669597846587e-01
2.02842438833615e+03	4.48028009690729e-02,-2.08325935614441e-01
2.04253319570549e+03	4.41793316475926e-02,-2.06989455065543e-01
2.05674013759073e+03	4.35640483437589e-02,-2.05660147952730e-01
2.07104589657141e+03	4.29568489521364e-02,-2.04338005295566e-01
2.08545115997477e+03	4.23576324943110e-02,-2.03023017399654e-01
2.09995661990882e+03	4.17662991105323e-02,-2.01715173875610e-01
2.11456297329553e+03	4.11827500513192e-02,-2.00414463657669e-01
2.12927092190437e+03	4.06068876690170e-02,-1.99120875021940e-01
2.14408117238599e+03	4.00386154092695e-02,-1.97834395604318e-01
2.15899443630619e+03	3.94778378025035e-02,-1.96555012418037e-01
2.17401143018010e+03	3.89244604552821e-02,-1.95282711870918e-01
2.18913287550660e+03	3.83783900416532e-02,-1.94017479782260e-01
2.20435949880299e+03	3.78395342945414e-02,-1.92759301399398e-01
2.21969203163992e+03	3.73078019969411e-02,-1.91508161413974e-01
2.23513121067649e+03	3.67831029732476e-02,-1.90264043977852e-01
2.25067777769569e+03	3.62653480804435e-02,-1.89026932718751e-01
2.26633247963999e+03	3.57544491993567e-02,-1.87796810755544e-01
2.28209606864730e+03	3.52503192258466e-02,-1.86573660713273e-01
2.29796930208701e+03	3.47528720619613e-02,-1.85357464737868e-01
2.31395294259648e+03	3.42620226071440e-02,-1.84148204510561e-01
2.33004775811761e+03	3.37776867493952e-02,-1.82945861262014e-01
2.34625452193374e+03	3.32997813564413e-02,-1.81750415786170e-01
2.36257401270685e+03	3.28282242668972e-02,-1.80561848453819e-01
2.37900701451494e+03	3.23629342814552e-02,-1.79380139225886e-01
2.39555431688968e+03	3.19038311539907e-02,-1.78205267666475e-01
2.41221671485440e+03	3.14508355828917e-02,-1.77037212955579e-01
2.42899500896222e+03	3.10038692020795e-02,-1.75875953901635e-01
2.44589000533458e+03	3.05628545723418e-02,-1.74721468953715e-01
2.46290251569991e+03	3.01277151725171e-02,-1.73573736213532e-01
2.48003335743268e+03	2.96983753907403e-02,-1.72432733447171e-01
2.49728335359264e+03	2.92747605156987e-02,-1.71298438096583e-01
2.51465333296436e+03	2.88567967279516e-02,-1.70170827290833e-01
2.53214413009709e+03	2.84444110912148e-02,-1.69049877857117e-01
2.54975658534481e+03	2.80375315436959e-02,-1.67935566331547e-01
2.56749154490662e+03	2.76360868895084e-02,-1.66827868969698e-01
2.58534986086742e+03	2.72400067900142e-02,-1.65726761756951e-01
2.60333239123882e+03	2.68492217553042e-02,-1.64632220418586e-01
2.62144000000036e+03	2.64636631356579e-02,-1.63544220429685e-01
2.63967355714104e+03	2.60832631130092e-02,-1.62462737024813e-01
2.65803393870113e+03	2.57079546925385e-02,-1.61387745207486e-01
2.67652202681423e+03	2.53376716942378e-02,-1.60319219759429e-01
2.69513870974964e+03	2.49723487445079e-02,-1.59257135249654e-01
2.71388488195511e+03	2.46119212678386e-02,-1.58201466043318e-01
2.73276144409972e+03	2.42563254785445e-02,-1.57152186310384e-01
2.75176930311723e+03	2.39054983724501e-02,-1.56109270034117e-01
2.77090937224960e+03	2.35593777187502e-02,-1.55072691019364e-01
2.79018257109092e+03	2.32179020518065e-02,-1.54042422900663e-01
2.80958982563152e+03	2.28810106630637e-02,-1.53018439150172e-01
2.82913206830255e+03	2.25486435929800e-02,-1.52000713085410e-01
2.84881023802070e+03	2.22207416230016e-02,-1.50989217876840e-01
2.86862528023334e+03	2.18972462676237e-02,-1.49983926555262e-01
2.88857814696398e+03	2.15780997664806e-02,-1.48984812019049e-01
2.90866979685793e+03	2.12632450764304e-02,-1.47991847041226e-01
2.92890119522844e+03	2.09526258638331e-02,-1.47005004276358e-01
2.94927331410304e+03	2.06461864967761e-02,-1.46024256267304e-01
2.96978713227022e+03	2.03438720373041e-02,-1.45049575451823e-01
2.99044363532653e+03	2.00456282338593e-02,-1.44080934168995e-01
3.01124381572384e+03	1.97514015136794e-02,-1.43118304665508e-01
3.03218867281709e+03	1.94611389752151e-02,-1.42161659101816e-01
3.05327921291229e+03	1.91747883806922e-02,-1.41210969558116e-01
3.07451644931484e+03	1.88922981486999e-02,-1.40266208040213e-01
3.09590140237825e+03	1.86136173468089e-02,-1.39327346485228e-01
3.11743509955316e+03	1.83386956842547e-02,-1.38394356767183e-01
3.13911857543668e+03	1.80674835047273e-02,-1.37467210702435e-01
3.16095287182210e+03	1.77999317791372e-02,-1.36545880055002e-01
3.18293903774899e+03	1.75359920985188e-02,-1.35630336541733e-01
3.20507812955354e+03	1.72756166669349e-02,-1.34720551837378e-01
3.22737121091934e+03	1.70187582944869e-02,-1.33816497579507e-01
3.24981935292850e+03	1.67653703903137e-02,-1.32918145373343e-01
3.27242363411309e+03	1.65154069557567e-02,-1.32025466796429e-01
3.29518514050696e+03	1.62688225774909e-02,-1.31138433403224e-01
3.31810496569791e+03	1.60255724207132e-02,-1.30257016729560e-01
3.34118421088027e+03	1.57856122225062e-02,-1.29381188296984e-01
3.36442398490776e+03	1.55488982851034e-02,-1.28510919617005e-01
3.38782540434682e+03	1.53153874693249e-02,-1.27646182195224e-01
3.41138959353017e+03	1.50850371880560e-02,-1.26786947535355e-01
3.43511768461094e+03	1.48578053997239e-02,-1.25933187143151e-01
3.45901081761697e+03	1.46336506018960e-02,-1.25084872530229e-01
3.48307014050564e+03	1.44125318249525e-02,-1.24241975217776e-01
3.50729680921899e+03	1.41944086257271e-02,-1.23404466740192e-01
3.53169198773928e+03	1.39792410812792e-02,-1.22572318648607e-01
3.55625684814492e+03	1.37669897827923e-02,-1.21745502514307e-01
3.58099257066674e+03	1.35576158292968e-02,-1.20923989932100e-01
3.60590034374475e+03	1.33510808217692e-02,-1.20107752523542e-01
3.63098136408521e+03	1.31473468570035e-02,-1.19296761940124e-01
3.65623683671811e+03	1.29463765217157e-02,-1.18490989866338e-01
3.68166797505513e+03	1.27481328866821e-02,-1.17690408022671e-01
3.70727600094784e+03	1.25525795008358e-02,-1.16894988168523e-01
3.73306214474651e+03	1.23596803855646e-02,-1.16104702105034e-01
3.75902764535913e+03	1.21694000289526e-02,-1.15319521677832e-01
3.78517375031102e+03	1.19817033801456e-02,-1.14539418779712e-01
3.81150171580469e+03	1.17965558437550e-02,-1.13764365353227e-01
3.83801280678024e+03	1.16139232742827e-02,-1.12994333393218e-01
3.86470829697612e+03	1.14337719706937e-02,-1.12229294949254e-01
3.89158946899036e+03	1.12560686709136e-02,-1.11469222128024e-01
3.91865761434212e+03	1.10807805465374e-02,-1.10714087095629e-01
3.94591403353382e+03	1.09078751974437e-02,-1.09963862079837e-01
3.97336003611357e+03	1.07373206465790e-02,-1.09218519372247e-01
4.00099694073813e+03	1.05690853347246e-02,-1.08478031330400e-01
4.02882607523621e+03	1.04031381153726e-02,-1.07742370379822e-01
4.05684877667233e+03	1.02394482496035e-02,-1.07011509016005e-01
4.08506639141101e+03	1.00779854010797e-02,-1.06285419806321e-01
4.11348027518149e+03	9.91871963102368e-03,-1.05564075391891e-01
4.14209179314284e+03	9.76162139328528e-03,-1.04847448489379e-01
4.17090231994957e+03	9.60666152951676e-03,-1.04135511892731e-01
4.19991323981767e+03	9.45381126427830e-03,-1.03428238474869e-01
4.22912594659109e+03	9.30304220030645e-03,-1.02725601189318e-01
4.25854184380878e+03	9.15432631377597e-03,-1.02027573071783e-01
4.28816234477202e+03	9.00763594963047e-03,-1.01334127241676e-01
4.31798887261242e+03	8.86294381698920e-03,-1.00645236903586e-01
4.34802286036023e+03	8.72022298455195e-03,-9.99608753487022e-02
4.37826575101322e+03	8.57944687607191e-03,-9.92810159561926e-02
4.40871899760602e+03	8.44058926595885e-03,-9.86056321945175e-02
4.43938406327987e+03	8.30362427477228e-03,-9.79346976227209e-02
4.47026242135302e+03	8.16852636493630e-03,-9.72681858916511e-02
4.50135555539141e+03	8.03527033636056e-03,-9.66060707451554e-02
4.53266495928002e+03	7.90383132222882e-03,-9.59483260212163e-02
4.56419213729463e+03	7.77418478475707e-03,-9.52949256530529e-02
4.59593860417406e+03	7.64630651099301e-03,-9.46458436701836e-02
4.62790588519300e+03	7.52017260874817e-03,-9.40010541994338e-02
4.66009551623525e+03	7.39575950249214e-03,-9.33605314659170e-02
4.69250904386751e+03	7.27304392932532e-03,-9.27242497939705e-02
4.72514802541374e+03	7.15200293499784e-03,-9.20921836080542e-02
4.75801402902991e+03	7.03261386999339e-03,-9.14643074336084e-02
4.79110863377940e+03	6.91485438560665e-03,-9.08405958978821e-02
4.82443342970883e+03	6.79870243014372e-03,-9.02210237307154e-02
4.85799001792448e+03	6.68413624505775e-03,-8.96055657653011e-02
4.89178001066919e+03	6.57113436126406e-03,-8.89941969388946e-02
4.92580503139986e+03	6.45967559538274e-03,-8.83868922935053e-02
4.96006671486540e+03	6.34973904610843e-03,-8.77836269765452e-02
4.99456670718531e+03	6.24130409052695e-03,-8.71843762414568e-02
5.02930666592876e+03	6.13435038060985e-03,-8.65891154482945e-02
5.06428826019421e+03	6.02885783961702e-03,-8.59978200642906e-02
5.09951317068965e+03	5.92480665862266e-03,-8.54104656643837e-02
5.13498308981328e+03	5.82217729308588e-03,-8.48270279317154e-02
5.17069972173488e+03	5.72095045937301e-03,-8.42474826581113e-02
5.20666478247767e+03	5.62110713146188e-03,-8.36718057445171e-02
5.24288000000075e+03	5.52262853754646e-03,-8.30999732014247e-02
5.27934711428212e+03	5.42549615678337e-03,-8.25319611492585e-02
5.31606787740231e+03	5.32969171602780e-03,-8.19677458187446e-02
5.35304405362849e+03	5.23519718661862e-03,-8.14073035512513e-02
5.39027741949933e+03	5.14199478119931e-03,-8.08506107991071e-02
5.42776976391026e+03	5.05006695060694e-03,-8.02976441258915e-02
5.46552288819948e+03	4.95939638075016e-03,-7.97483802067066e-02
5.50353860623449e+03	4.86996598953861e-03,-7.92027958284269e-02
5.54181874449924e+03	4.78175892391667e-03,-7.86608678899175e-02
5.58036514218187e+03	4.69475855680320e-03,-7.81225734022465e-02
5.61917965126308e+03	4.60894848422073e-03,-7.75878894888594e-02
5.65826413660514e+03	4.52431252231188e-03,-7.70567933857486e-02
5.69762047604144e+03	4.44083470450248e-03,-7.65292624415918e-02
5.73725056046673e+03	4.35849927865888e-03,-7.60052741178754e-02
5.77715629392799e+03	4.27729070428012e-03,-7.54848059889984e-02
5.81733959371590e+03	4.19719364969500e-03,-7.49678357423610e-02
5.85780239045692e+03	4.11819298936962e-03,-7.44543411784285e-02
5.89854662820611e+03	4.04027380120855e-03,-7.39443002107798e-02
5.93957426454049e+03	3.96342136381514e-03,-7.34376908661487e-02
5.98088727065310e+03	3.88762115393238e-03,-7.29344912844320e-02
6.02248763144772e+03	3.81285884381975e-03,-7.24346797186919e-02
6.06437734563423e+03	3.73912029864053e-03,-7.19382345351451e-02
6.10655842582462e+03	3.66639157397189e-03,-7.14451342131266e-02
6.14903289862972e+03	3.59465891329661e-03,-7.09553573450449e-02
6.19180280475655e+03	3.52390874548050e-03,-7.04688826363261e-02
6.23487019910637e+03	3.45412768237066e-03,-6.99856889053357e-02
6.27823715087339e+03	3.38530251637763e-03,-6.95057550832909e-02
6.32190574364425e+03	3.31742021806608e-03,-6.90290602141622e-02
6.36587807549802e+03	3.25046793384026e-03,-6.85555834545549e-02
6.41015625910712e+03	3.18443298359151e-03,-6.80853040735858e-02
6.45474242183873e+03	3.11930285839560e-03,-6.76182014527441e-02
6.49963870585706e+03	3.05506521826936e-03,-6.71542550857385e-02
6.54484726822623e+03	2.99170788995773e-03,-6.66934445783333e-02
6.59037028101396e+03	2.92921886464938e-03,-6.62357496481800e-02
6.63620993139586e+03	2.86758629587509e-03,-6.57811501246269e-02
6.68236842176058e+03	2.80679849730371e-03,-6.53296259485277e-02
6.72884796981558e+03	2.74684394064151e-03,-6.48811571720335e-02
6.77565080869368e+03	2.68771125353127e-03,-6.44357239583779e-02
6.82277918706040e+03	2.62938921747857e-03,-6.39933065816518e-02
6.87023536922193e+03	2.57186676580964e-03,-6.35538854265684e-02
6.91802163523400e+03	2.51513298163515e-03,-6.31174409882205e-02
6.96614028101133e+03	2.45917709590112e-03,-6.26839538718247e-02
7.01459361843803e+03	2.40398848536329e-03,-6.22534047924648e-02
7.06338397547862e+03	2.34955667066399e-03,-6.18257745748202e-02
7.11251369628989e+03	2.29587131449772e-03,-6.14010441528830e-02
7.16198514133353e+03	2.24292221954192e-03,-6.09791945696845e-02
7.21180068748955e+03	2.19069932679127e-03,-6.05602069769886e-02
7.26196272817047e+03	2.13919271355302e-03,-6.01440626350023e-02
7.31247367343628e+03	2.08839259170923e-03,-5.97307429120632e-02
7.36333595011031e+03	2.03828930591305e-03,-5.93202292843251e-02
7.41455200189574e+03	1.98887333178936e-03,-5.89125033354397e-02
7.46612428949307e+03	1.94013527420677e-03,-5.85075467562274e-02
7.51805529071832e+03	1.89206586552453e-03,-5.81053413443460e-02
7.57034750062209e+03	1.84465596392349e-03,-5.77058690039491e-02
7.62300343160943e+03	1.79789655169762e-03,-5.73091117453419e-02
7.67602561356053e+03	1.75177873359130e-03,-5.69150516846319e-02
7.72941659395230e+03	1.70629373517219e-03,-5.65236710433712e-02
7.78317893798077e+03	1.66143290120667e-03,-5.61349521481961e-02
7.83731522868430e+03	1.61718769406122e-03,-5.57488774304613e-02
7.89182806706770e+03	1.57354969213365e-03,-5.53654294258681e-02
7.94672007222720e+03	1.53051058826470e-03,-5.49845907740914e-02
8.00199388147631e+03	1.48806218826373e-03,-5.46063442183957e-02
8.05765215047248e+03	1.44619640933841e-03,-5.42306726052547e-02
8.11369755334472e+03	1.40490527861150e-03,-5.38575588839613e-02
8.17013278282209e+03	1.36418093166555e-03,-5.34869861062355e-02
8.22696055036305e+03	1.32401561106308e-03,-5.31189374258288e-02
8.28418358628575e+03	1.28440166490386e-03,-5.27533960981254e-02
8.34180463989921e+03	1.24533154543537e-03,-5.23903454797372e-02
8.39982647963540e+03	1.20679780763417e-03,-5.20297690280989e-02
8.45825189318225e+03	1.16879310781915e-03,-5.16716503010583e-02
8.51708368761762e+03	1.13131020228730e-03,-5.13159729564643e-02
8.57632468954411e+03	1.09434194598391e-03,-5.09627207517504e-02
8.63597774522491e+03	1.05788129114892e-03,-5.06118775435175e-02
8.69604572072053e+03	1.02192128604707e-03,-5.02634272871118e-02
8.75653150202652e+03	9.86455073616421e-04,-4.99173540362042e-02
8.81743799521210e+03	9.51475890249078e-04,-4.95736419423616e-02
8.87876812655981e+03	9.16977064482440e-04,-4.92322752546217e-02
8.94052484270610e+03	8.82952015804496e-04,-4.88932383190608e-02
9.00271111078288e+03	8.49394253378969e-04,-4.85565155783641e-02
9.06532991856011e+03	8.16297374847449e-04,-4.82220915713907e-02
9.12838427458932e+03	7.83655065208972e-04,-4.78899509327360e-02
9.19187720834819e+03	7.51461095496851e-04,-4.75600783922993e-02
9.25581177038607e+03	7.19709321748583e-04,-4.72324587748403e-02
9.32019103247056e+03	6.88393683776850e-04,-4.69070769995416e-02
9.38501808773509e+03	6.57508204094937e-04,-4.65839180795651e-02
9.45029605082755e+03	6.27046986731146e-04,-4.62629671216116e-02
9.51602805805989e+03	5.97004216209856e-04,-4.59442093254737e-02
9.58221726755887e+03	5.67374156358831e-04,-4.56276299835942e-02
9.64886685941773e+03	5.38151149377811e-04,-4.53132144806151e-02
9.71598003584902e+03	5.09329614623837e-04,-4.50009482929365e-02
9.78356002133845e+03	4.80904047670407e-04,-4.46908169882643e-02
9.85161006279979e+03	4.52869019243513e-04,-4.43828062251635e-02
9.92013342973087e+03	4.25219174208257e-04,-4.40769017526089e-02
9.98913341437069e+03	3.97949230544309e-04,-4.37730894095353e-02
1.00586133318576e+04	3.71053978384637e-04,-4.34713551243876e-02
1.01285765203885e+04	3.44528279038560e-04,-4.31716849146690e-02
1.01990263413794e+04	3.18367063986124e-04,-4.28740648864923e-02
1.02699661796266e+04	2.92565333980111e-04,-4.25784812341264e-02
1.03413994434698e+04	2.67118158062734e-04,-4.22849202395468e-02
1.04133295649554e+04	2.42020672685303e-04,-4.19933682719825e-02
1.04857600000016e+04	2.17268080730134e-04,-4.17038117874663e-02
1.05586942285643e+04	1.92855650674966e-04,-4.14162373283818e-02
1.06321357548047e+04	1.68778715673415e-04,-4.11306315230122e-02
1.07060881072571e+04	1.45032672651984e-04,-4.08469810850901e-02
1.07805548389987e+04	1.21612981501944e-04,-4.05652728133448e-02
1.08555395278206e+04	9.85151641630864e-05,-4.02854935910531e-02
1.09310457763990e+04	7.57348038478483e-05,-4.00076303855870e-02
1.10070772124691e+04	5.32675441260220e-05,-3.97316702479652e-02
1.10836374889986e+04	3.11090881933958e-05,-3.94576003124022e-02
1.11607302843638e+04	9.25519797969291e-06,-3.91854077958601e-02
1.12383593025263e+04	-1.22983065811820e-05,-3.89150799975983e-02
1.13165282732104e+04	-3.35555483824492e-05,-3.86466042987269e-02
1.13952409520830e+04	-5.45205938980434e-05,-3.83799681617581e-02
1.14745011209335e+04	-7.51974539947497e-05,-3.81151591301603e-02
1.15543125878561e+04	-9.55900845970770e-05,-3.78521648279101e-02
1.16346791874319e+04	-1.15702387549756e-04,-3.75909729590491e-02
1.17156047809139e+04	-1.35538211262889e-04,-3.73315713072379e-02
1.17970932564123e+04	-1.55101351467763e-04,-3.70739477353120e-02
1.18791485290811e+04	-1.74395551964897e-04,-3.68180901848402e-02
1.19617745413063e+04	-1.93424505284030e-04,-3.65639866756814e-02
1.20449752628955e+04	-2.12191853400990e-04,-3.63116253055436e-02
1.21287546912685e+04	-2.30701188438882e-04,-3.60609942495446e-02
1.22131168516493e+04	-2.48956053324139e-04,-3.58120817597724e-02
1.22980657972595e+04	-2.66959942486641e-04,-3.55648761648470e-02
1.23836056095132e+04	-2.84716302469086e-04,-3.53193658694837e-02
1.24697403982128e+04	-3.02228532643258e-04,-3.50755393540575e-02
1.25564743017469e+04	-3.19499985813323e-04,-3.48333851741678e-02
1.26438114872886e+04	-3.36533968839910e-04,-3.45928919602057e-02
1.27317561509961e+04	-3.53333743314573e-04,-3.43540484169212e-02
1.28203125182143e+04	-3.69902526126993e-04,-3.41168433229924e-02
1.29094848436776e+04	-3.86243490102633e-04,-3.38812655305957e-02
1.29992774117142e+04	-4.02359764601101e-04,-3.36473039649769e-02
1.30896945364526e+04	-4.18254436084682e-04,-3.34149476240248e-02
1.31807405620280e+04	-4.33930548741730e-04,-3.31841855778448e-02
1.32724198627918e+04	-4.49391105039026e-04,-3.29550069683347e-02
1.33647368435213e+04	-4.64639066299180e-04,-3.27274010087614e-02
1.34576959396313e+04	-4.79677353254130e-04,-3.25013569833394e-02
1.35513016173875e+04	-4.94508846612198e-04,-3.22768642468106e-02
1.36455583741209e+04	-5.09136387580779e-04,-3.20539122240253e-02
1.37404707384440e+04	-5.23562778423767e-04,-3.18324904095249e-02
1.38360432704681e+04	-5.37790783016059e-04,-3.16125883671264e-02
1.39322805620228e+04	-5.51823127313456e-04,-3.13941957295076e-02
1.40291872368762e+04	-5.65662499903653e-04,-3.11773021977945e-02
1.41267679509573e+04	-5.79311552543717e-04,-3.09618975411503e-02
1.42250273925799e+04	-5.92772900564908e-04,-3.07479715963649e-02
1.43239702826672e+04	-6.06049123527112e-04,-3.05355142674476e-02
1.44236013749792e+04	-6.19142765525692e-04,-3.03245155252201e-02
1.45239254563410e+04	-6.32056335836182e-04,-3.01149654069116e-02
1.46249473468727e+04	-6.44792309298197e-04,-2.99068540157555e-02
1.47266719002207e+04	-6.57353126793208e-04,-2.97001715205874e-02
1.48291040037916e+04	-6.69741195748959e-04,-2.94949081554458e-02
1.49322485789862e+04	-6.81958890559803e-04,-2.92910542191723e-02
1.50361105814368e+04	-6.94008553073169e-04,-2.90886000750163e-02
1.51406950012443e+04	-7.05892492974698e-04,-2.88875361502388e-02
1.52460068632190e+04	-7.17612988295300e-04,-2.86878529357197e-02
1.53520512271212e+04	-7.29172285812444e-04,-2.84895409855652e-02
1.54588331879047e+04	-7.40572601465208e-04,-2.82925909167190e-02
1.55663578759617e+04	-7.51816120804861e-04,-2.80969934085726e-02
1.56746304573687e+04	-7.62904999397881e-04,-2.79027392025798e-02
1.57836561341355e+04	-7.73841363210277e-04,-2.77098191018713e-02
1.58934401444545e+04	-7.84627309085475e-04,-2.75182239708712e-02
1.60039877629527e+04	-7.95264905036399e-04,-2.73279447349166e-02
1.61153043009451e+04	-8.05756190738993e-04,-2.71389723798769e-02
1.62273951066896e+04	-8.16103177867508e-04,-2.69512979517764e-02
1.63402655656443e+04	-8.26307850487496e-04,-2.67649125564179e-02
1.64539211007262e+04	-8.36372165430150e-04,-2.65798073590086e-02
1.65683671725716e+04	-8.46298052691588e-04,-2.63959735837872e-02
1.66836092797985e+04	-8.56087415753685e-04,-2.62134025136530e-02
1.67996529592709e+04	-8.65742131990299e-04,-2.60320854897970e-02
1.69165037863646e+04	-8.75264052991426e-04,-2.58520139113344e-02
1.70341673752354e+04	-8.84655004950292e-04,-2.56731792349393e-02
1.71526493790883e+04	-8.93916788990518e-04,-2.54955729744804e-02
1.72719554904499e+04	-9.03051181485162e-04,-2.53191867006600e-02
1.73920914414412e+04	-9.12059934453673e-04,-2.51440120406528e-02
1.75130630040532e+04	-9.20944775862610e-04,-2.49700406777479e-02
1.76348759904243e+04	-9.29707409923215e-04,-2.47972643509929e-02
1.77575362531197e+04	-9.38349517489502e-04,-2.46256748548376e-02
1.78810496854123e+04	-9.46872756321979e-04,-2.44552640387824e-02
1.80054222215659e+04	-9.55278761424184e-04,-2.42860238070262e-02
